trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
540,False,"{'a': 0.6, 'e': 4.408531331463255e-71}",20,14,10.212711748390848,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.6, 'e': 3.2659203367942134e-71}",25,0,30.4003161002492,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
542,False,"{'a': 0.6, 'e': 2.419453292792126e-71}",25,0,28.065999833832876,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
543,False,"{'a': 0.6, 'e': 1.792375083388786e-71}",20,0,29.268472025443558,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
544,False,"{'a': 0.6, 'e': 1.3278241200703263e-71}",30,14,27.595238010284547,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.6, 'e': 9.836763020087668e-72}",25,8,27.84847549785081,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.6, 'e': 7.287253277809068e-72}",20,0,23.011477462851776,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
547,False,"{'a': 0.6, 'e': 5.398530006923529e-72}",20,0,29.511163122801683,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
548,False,"{'a': 0.6, 'e': 3.999329394025951e-72}",20,0,26.34351798072394,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
549,False,"{'a': 0.6, 'e': 2.9627760856023977e-72}",25,16,13.649372570328584,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.6, 'e': 2.1948785080143133e-72}",20,0,26.529754551456744,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
551,False,"{'a': 0.6, 'e': 1.6260059909197073e-72}",20,0,21.072641361403242,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
552,False,"{'a': 0.6, 'e': 1.2045748650109512e-72}",30,16,-18.84679402238232,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
553,False,"{'a': 0.6, 'e': 8.923710081753334e-73}",20,0,23.812367374698606,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
554,False,"{'a': 0.6, 'e': 6.610847024644012e-73}",20,0,-23.0295100591879,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
555,False,"{'a': 0.6, 'e': 4.897435929995806e-73}",20,0,26.565689839552217,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
556,False,"{'a': 0.6, 'e': 3.628109771562207e-73}",20,0,24.81805113572915,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
557,False,"{'a': 0.6, 'e': 2.6877698254066682e-73}",35,0,45.32696880246307,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
558,False,"{'a': 0.6, 'e': 1.9911488596597793e-73}",30,0,33.86875542159772,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
559,False,"{'a': 0.6, 'e': 1.4750793553255894e-73}",25,7,29.330113517462696,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.6, 'e': 1.0927656633766386e-73}",20,4,24.73020128525019,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.6, 'e': 8.095407143647585e-74}",20,0,22.96652651390692,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
562,False,"{'a': 0.6, 'e': 5.9972251158510715e-74}",30,0,38.31318973810527,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
563,False,"{'a': 0.6, 'e': 4.4428536393525e-74}",35,0,34.57148207861887,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
564,False,"{'a': 0.6, 'e': 3.291346927854414e-74}",20,0,9.046180667864867,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
565,False,"{'a': 0.6, 'e': 2.4382897747393455e-74}",30,15,26.47889799659025,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.6, 'e': 1.806329492428829e-74}",30,0,28.47777918706443,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
567,False,"{'a': 0.6, 'e': 1.3381618005460355e-74}",20,12,13.158390232283267,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.6, 'e': 9.91334644064758e-75}",20,0,27.350182347282214,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
569,False,"{'a': 0.6, 'e': 7.343987671161981e-75}",25,4,27.470338853764517,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.6, 'e': 5.440559879258691e-75}",20,0,18.851161767738105,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
571,False,"{'a': 0.6, 'e': 4.0304658892647654e-75}",25,0,34.58385299518616,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
572,False,"{'a': 0.6, 'e': 2.985842568603481e-75}",25,18,14.923621730769838,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.6, 'e': 2.211966578908561e-75}",25,2,28.82697485629066,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.6, 'e': 1.638665145194467e-75}",30,0,45.692715816186535,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
575,False,"{'a': 0.6, 'e': 1.2139529971561139e-75}",30,18,21.67249999701939,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.6, 'e': 8.993184993444308e-76}",30,20,13.344653226518552,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.6, 'e': 6.66231530510494e-76}",20,0,31.99308869869793,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
578,False,"{'a': 0.6, 'e': 4.9355645699484175e-76}",20,0,22.563645845883723,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
579,False,"{'a': 0.6, 'e': 3.6563561627689147e-76}",30,18,20.17339033320399,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.6, 'e': 2.708695266681101e-76}",20,0,27.929462635667676,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
581,False,"{'a': 0.6, 'e': 2.0066508078316845e-76}",20,0,17.841567947565082,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
582,False,"{'a': 0.6, 'e': 1.4865634809874003e-76}",25,4,26.18795584722797,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.6, 'e': 1.1012733129155067e-76}",20,0,-16.379004053968302,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
584,False,"{'a': 0.6, 'e': 8.158433361583263e-77}",20,0,26.351780272414608,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
585,False,"{'a': 0.6, 'e': 6.043916086478479e-77}",30,0,38.6432150196984,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
586,False,"{'a': 0.6, 'e': 4.4774431611345984e-77}",30,0,35.27997102649573,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
587,False,"{'a': 0.6, 'e': 3.3169714758352593e-77}",25,0,34.72111211797934,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
588,False,"{'a': 0.6, 'e': 2.4572729067802885e-77}",25,0,34.786145834971904,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
589,False,"{'a': 0.6, 'e': 1.820392542530366e-77}",25,5,30.732713386064574,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.6, 'e': 1.3485799642996142e-77}",25,0,25.41580504620459,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
591,False,"{'a': 0.6, 'e': 9.990526095994547e-78}",20,0,25.023913273259573,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
592,False,"{'a': 0.6, 'e': 7.40116376610895e-78}",20,0,24.53377766722782,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
593,False,"{'a': 0.6, 'e': 5.482916972182834e-78}",20,16,7.20301811460463,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.6, 'e': 4.0618447954780786e-78}",25,13,20.541946791646154,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.6, 'e': 3.0090886340713665e-78}",30,20,15.354298790050663,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.6, 'e': 2.229187687766331e-78}",30,20,16.010536100440223,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.6, 'e': 1.651422856416646e-78}",20,1,30.83385206929357,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.6, 'e': 1.2234041420837e-78}",25,2,25.89588179115766,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.6, 'e': 9.063200797130901e-79}",20,0,25.26055336968205,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
600,False,"{'a': 0.6, 'e': 6.714184288211642e-79}",25,3,29.745535562748085,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.6, 'e': 4.9739900577220945e-79}",25,0,32.25065763723646,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
602,False,"{'a': 0.6, 'e': 3.684822464250237e-79}",20,0,20.379184600387354,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
603,False,"{'a': 0.6, 'e': 2.7297836214938835e-79}",30,0,28.668770137025902,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
604,False,"{'a': 0.6, 'e': 2.0222734453211947e-79}",25,0,27.85591341716954,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
605,False,"{'a': 0.6, 'e': 1.4981370154947346e-79}",20,0,-15.919654752797939,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
606,False,"{'a': 0.6, 'e': 1.1098471981562286e-79}",20,0,26.23093184608226,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
607,False,"{'a': 0.6, 'e': 8.221950265666872e-80}",30,16,17.047813773188157,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.6, 'e': 6.09097056634491e-80}",20,0,26.450494987688685,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
609,False,"{'a': 0.6, 'e': 4.512301977184352e-80}",20,0,26.878828328888765,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
610,False,"{'a': 0.6, 'e': 3.342795521916309e-80}",30,0,32.88212125294438,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
611,False,"{'a': 0.6, 'e': 2.4764038306488546e-80}",30,12,30.3568358849938,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.6, 'e': 1.8345650795106745e-80}",20,1,20.274354602455823,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.6, 'e': 1.3590792379279122e-80}",20,3,18.658095974211193,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.6, 'e': 1.006830662807221e-80}",30,0,39.08643610460132,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
615,False,"{'a': 0.6, 'e': 7.458785001486401e-81}",20,0,28.528239636510843,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
616,False,"{'a': 0.6, 'e': 5.525603833248639e-81}",20,11,15.130880647762744,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.6, 'e': 4.0934679999393367e-81}",20,16,6.354168247270126,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.6, 'e': 3.03251568013261e-81}",20,0,22.507065419735273,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
619,False,"{'a': 0.6, 'e': 2.2465428703452496e-81}",20,0,25.012995576695186,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
620,False,"{'a': 0.6, 'e': 1.664279891894367e-81}",20,6,18.547013993640896,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.6, 'e': 1.2329288682295468e-81}",20,0,9.375313238539645,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
622,False,"{'a': 0.6, 'e': 9.13376170388937e-82}",20,12,15.832916185276197,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.6, 'e': 6.766457093606139e-82}",25,18,12.300444489598458,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.6, 'e': 5.0127147044044876e-82}",25,0,30.193658130186236,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
625,False,"{'a': 0.6, 'e': 3.713510388102016e-82}",20,1,27.924753052885357,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.6, 'e': 2.7510361581968114e-82}",20,0,22.575938504975607,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
627,False,"{'a': 0.6, 'e': 2.0380177117464308e-82}",20,2,14.603980748825004,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.6, 'e': 1.509800654933817e-82}",30,0,41.92268679004717,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
629,False,"{'a': 0.6, 'e': 1.1184878347721626e-82}",25,0,28.26878260752948,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
630,False,"{'a': 0.6, 'e': 8.285961676100607e-83}",35,9,41.606555390687525,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.6, 'e': 6.138391385525756e-83}",30,0,36.103495541013515,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
632,False,"{'a': 0.6, 'e': 4.5474321840731755e-83}",25,0,29.92027538190304,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
633,False,"{'a': 0.6, 'e': 3.368820619275868e-83}",35,0,35.79338796449361,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
634,False,"{'a': 0.6, 'e': 2.4956836969678314e-83}",20,14,11.61287423047309,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.6, 'e': 1.8488479557720804e-83}",25,0,28.06099181187453,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
636,False,"{'a': 0.6, 'e': 1.3696602529061041e-83}",20,0,24.476857264034713,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
637,False,"{'a': 0.6, 'e': 1.0146692714963717e-83}",30,0,41.52782219049992,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
638,False,"{'a': 0.6, 'e': 7.51685484290357e-84}",30,8,36.2731981244896,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.6, 'e': 5.568623029842577e-84}",25,13,17.25007180883965,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.6, 'e': 4.125337404615215e-84}",25,0,31.68596304278708,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
641,False,"{'a': 0.6, 'e': 3.0561251157987796e-84}",30,0,35.746999620742244,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
642,False,"{'a': 0.6, 'e': 2.264033170466761e-84}",30,0,38.20729134274091,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
643,False,"{'a': 0.6, 'e': 1.6772370249095743e-84}",20,5,21.8132024985359,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.6, 'e': 1.242527748455009e-84}",20,0,28.42062697632995,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
645,False,"{'a': 0.6, 'e': 9.20487195758101e-85}",30,0,38.54863600920315,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
646,False,"{'a': 0.6, 'e': 6.819136865218205e-85}",25,7,30.9319467562716,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.6, 'e': 5.051740839076058e-85}",20,5,23.573610872439705,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.6, 'e': 3.7424216597494937e-85}",25,0,36.11110084327535,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
649,False,"{'a': 0.6, 'e': 2.772454155016341e-85}",25,0,26.890227325741986,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
650,False,"{'a': 0.6, 'e': 2.0538845540408415e-85}",20,0,-12.441677421613855,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
651,False,"{'a': 0.6, 'e': 1.5215551008101997e-85}",25,0,41.61255880082888,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
652,False,"{'a': 0.6, 'e': 1.127195742451404e-85}",20,0,28.725349483049577,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
653,False,"{'a': 0.6, 'e': 8.35047144282857e-86}",20,0,24.003514445950614,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
654,False,"{'a': 0.6, 'e': 6.186181396129759e-86}",25,8,28.882594141163164,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.6, 'e': 4.582835894695193e-86}",20,0,28.61954958976076,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
656,False,"{'a': 0.6, 'e': 3.395048333184402e-86}",20,0,22.638062472060607,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
657,False,"{'a': 0.6, 'e': 2.5151136653181003e-86}",20,0,22.51990949046098,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
658,False,"{'a': 0.6, 'e': 1.8632420303532288e-86}",25,0,29.731473930567198,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
659,False,"{'a': 0.6, 'e': 1.3803236456256703e-86}",25,11,20.52588202140489,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.6, 'e': 1.0225689071173112e-86}",30,11,29.0928253925795,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.6, 'e': 7.575376782950953e-87}",25,0,28.740579579083132,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
662,False,"{'a': 0.6, 'e': 5.611977149339321e-87}",25,0,31.415280525585015,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
663,False,"{'a': 0.6, 'e': 4.157454926280015e-87}",30,0,34.992496252366855,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
664,False,"{'a': 0.6, 'e': 3.079918361051203e-87}",20,0,23.619220844136414,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
665,False,"{'a': 0.6, 'e': 2.281659640078905e-87}",20,16,5.121699141107156,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.6, 'e': 1.6902950347645432e-87}",25,0,30.267205273388537,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
667,False,"{'a': 0.6, 'e': 1.2522013600814114e-87}",20,1,23.179488155543613,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.6, 'e': 9.276535835107383e-88}",20,3,26.649650268984864,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.6, 'e': 6.872226771454445e-88}",30,0,33.55618556584204,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
670,False,"{'a': 0.6, 'e': 5.091070808950148e-88}",25,3,30.784658864800925,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.6, 'e': 3.7715580180510827e-88}",20,11,17.31219512251765,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.6, 'e': 2.7940389001304694e-88}",20,0,24.145474767334047,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
673,False,"{'a': 0.6, 'e': 2.0698749265101584e-88}",20,0,27.16819938446033,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
674,False,"{'a': 0.6, 'e': 1.5334010600909572e-88}",30,22,15.595035537221605,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.6, 'e': 1.1359714449280428e-88}",20,0,20.275083019379924,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
676,False,"{'a': 0.6, 'e': 8.415483445768328e-89}",25,16,11.718157747953887,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.6, 'e': 6.234343472470545e-89}",20,0,26.87473889718505,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
678,False,"{'a': 0.6, 'e': 4.618515238394311e-89}",30,0,40.25763766590066,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
679,False,"{'a': 0.6, 'e': 3.4214802410986736e-89}",25,0,31.91914156727732,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
680,False,"{'a': 0.6, 'e': 2.5346949043083743e-89}",25,0,44.90446805768032,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
681,False,"{'a': 0.6, 'e': 1.877748168980747e-89}",20,12,14.796555482878693,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.6, 'e': 1.3910700574326707e-89}",35,0,40.872908594769434,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
683,False,"{'a': 0.6, 'e': 1.0305300447908862e-89}",30,0,39.909750520918216,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
684,False,"{'a': 0.6, 'e': 7.634354341410354e-90}",30,3,36.306463454922024,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.6, 'e': 5.655668799257367e-90}",20,14,8.685510236041704,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.6, 'e': 4.18982249663095e-90}",20,0,23.28981949252376,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
687,False,"{'a': 0.6, 'e': 3.1038968469263733e-90}",30,15,24.821015712453722,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.6, 'e': 2.2994233393195903e-90}",20,0,27.403151338953535,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
689,False,"{'a': 0.6, 'e': 1.703454706828753e-90}",20,0,28.84449498284067,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
690,False,"{'a': 0.6, 'e': 1.2619502849247742e-90}",20,0,20.03931685603239,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
691,False,"{'a': 0.6, 'e': 9.348757646667581e-91}",20,12,14.442338468964028,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.6, 'e': 6.925730005388881e-91}",20,0,24.997638703944155,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
693,False,"{'a': 0.6, 'e': 5.130706979514176e-91}",25,0,30.376517467611414,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
694,False,"{'a': 0.6, 'e': 3.800921215402963e-91}",30,0,45.7869220091082,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
695,False,"{'a': 0.6, 'e': 2.8157916917462156e-91}",20,0,30.78657799143715,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
696,False,"{'a': 0.6, 'e': 2.0859897908897956e-91}",25,12,24.2976780831806,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.6, 'e': 1.545339245247207e-91}",20,0,25.990070433191164,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
698,False,"{'a': 0.6, 'e': 1.1448154700136648e-91}",30,0,37.891541023358634,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
699,False,"{'a': 0.6, 'e': 8.481001595044277e-92}",25,0,36.53942258517369,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
700,False,"{'a': 0.6, 'e': 6.282880511239513e-92}",25,0,32.165713608019445,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
701,False,"{'a': 0.6, 'e': 4.6544723610922976e-92}",30,0,39.85527153883087,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
702,False,"{'a': 0.6, 'e': 3.44811793275663e-92}",20,5,24.539626820975865,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.6, 'e': 2.55442859164549e-92}",25,0,27.568612611609446,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
704,False,"{'a': 0.6, 'e': 1.8923672441213185e-92}",20,0,22.008448322282913,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
705,False,"{'a': 0.6, 'e': 1.4019001346663213e-92}",35,21,22.34005043195694,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.6, 'e': 1.0385531633369648e-92}",30,0,34.98666282295139,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
707,False,"{'a': 0.6, 'e': 7.693791065466597e-93}",25,2,33.337196480660594,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.6, 'e': 5.699700607415863e-93}",25,0,25.846456085702037,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
709,False,"{'a': 0.6, 'e': 4.222442062404326e-93}",30,0,41.98490686551095,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
710,False,"{'a': 0.6, 'e': 3.1280620156020155e-93}",20,0,25.306424853311924,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.6, 'e': 2.317325336580353e-93}",20,0,24.492465330445196,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
712,False,"{'a': 0.6, 'e': 1.7167168325861202e-93}",30,0,32.646818568484804,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
713,False,"{'a': 0.6, 'e': 1.2717751093308042e-93}",20,13,12.113836258089314,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.6, 'e': 9.421541736017436e-94}",25,0,22.89263245316421,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
715,False,"{'a': 0.6, 'e': 6.97964978495498e-94}",25,0,23.829391488589234,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
716,False,"{'a': 0.6, 'e': 5.170651734671883e-94}",20,0,23.59484298060578,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
717,False,"{'a': 0.6, 'e': 3.8305130178444623e-94}",30,5,29.34996718826232,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.6, 'e': 2.837713838177692e-94}",25,0,28.30121718019702,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
719,False,"{'a': 0.6, 'e': 2.102230116402686e-94}",20,0,26.010507420434788,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
